province,metric,count,min,max,mean,median,std_dev,sum
beloe_province,maximum_land_improvement_capacity_people,5,3896.89809867927,173933.664556377,87410.27167156755,86144.92430339672,64404.05497284358,437051.3583578378
beloe_province,maximum_population_capacity_development_100_people,5,27153.592815918113,188491.4571723013,110831.37811180046,93169.52503116577,71638.56560997207,554156.8905590023
belogorye_province,maximum_infrastructure_capacity_people,4,8441.85824349352,9935.464810822376,9211.267779040027,9233.874030922105,689.0253929723457,36845.07111616011
belogorye_province,maximum_irrigation_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
belogorye_province,maximum_land_improvement_capacity_people,4,8441.85824349352,9935.464810822376,9211.267779040027,9233.874030922105,689.0253929723457,36845.07111616011
belogorye_province,maximum_population_capacity_development_100_people,4,26625.533013329965,36935.46481082238,33211.26777904003,34642.036646003886,4524.595297660257,132845.0711161601
beloozero_province,maximum_infrastructure_capacity_people,5,41433.08488028511,123088.38302919324,90391.47899620321,114178.5200801376,37696.88110751145,451957.39498101606
beloozero_province,maximum_irrigation_capacity_people,5,31.39149022436906,7216.342099113301,2020.5922742709104,1375.5477666992201,2982.0811364593083,10102.961371354551
beloozero_province,maximum_land_improvement_capacity_people,5,40014.36326936534,123056.99153896887,88370.8867219323,106962.1779810243,37413.48596115308,441854.43360966153
beloozero_province,maximum_population_capacity_development_100_people,5,57433.08488028511,172178.5200801376,109391.47899620321,122124.90684562139,47935.49435806988,546957.394981016
belozerskaya_province,maximum_infrastructure_capacity_people,6,30718.352914509822,150349.6614963636,93567.36194977553,99805.39471134196,40225.815510910434,561404.1716986531
belozerskaya_province,maximum_irrigation_capacity_people,6,0.6009176918013623,648.8176395176121,238.17726559592032,111.4597646010159,273.04753665248404,1429.063593575522
belozerskaya_province,maximum_land_improvement_capacity_people,6,30717.75199681802,150230.32670454917,93329.1846841796,99527.03195775993,40217.92627712624,559975.1081050776
belozerskaya_province,maximum_population_capacity_development_100_people,6,59718.35291450982,157349.6614963636,104400.69528310886,107058.57796997178,33915.77607141177,626404.1716986531
bely_province,maximum_infrastructure_capacity_people,6,51309.977845131514,121037.51211389768,100846.8361178441,109633.7882196163,25757.661902157557,605081.0167070646
bely_province,maximum_irrigation_capacity_people,6,0.0,287.46656048280704,79.62843702994307,0.0,127.12869966387977,477.7706221796584
bely_province,maximum_land_improvement_capacity_people,6,51309.977845131514,120750.04555341488,100767.20768081414,109633.7882196163,25718.710374135935,604603.2460848849
bely_province,maximum_population_capacity_development_100_people,6,66309.9778451315,135029.6284111123,111513.50278451077,117901.77203011487,24791.722483565914,669081.0167070646
belz_province,maximum_infrastructure_capacity_people,5,0.0,872.4451594348025,250.7416830864528,68.53388948088721,367.2997062916678,1253.708415432264
belz_province,maximum_irrigation_capacity_people,5,0.0,872.4451594348025,250.7416830864528,68.53388948088721,367.2997062916678,1253.708415432264
belz_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
belz_province,maximum_population_capacity_development_100_people,5,21296.428912423682,40872.4451594348,31850.74168308645,37016.300454092896,9422.92020450201,159253.70841543225
bena_province,maximum_infrastructure_capacity_people,11,603447.7482736469,1283355.0954875848,938948.3228582159,973722.5751067032,199597.43218797186,10328431.551440375
bena_province,maximum_irrigation_capacity_people,11,2262.181539353114,55069.91774704682,11479.718969212821,4839.060280403186,15563.501827120468,126276.90866134103
bena_province,maximum_land_improvement_capacity_people,11,601185.5667342938,1228285.177740538,927468.603889003,971415.1498411985,189277.11285857094,10202154.642779034
bena_province,maximum_population_capacity_development_100_people,11,616447.7482736469,1316355.0954875848,981675.5955854886,1000722.5751067032,207267.02823333096,10798431.551440375
benavente_province,maximum_infrastructure_capacity_people,4,676.1832911419995,38356.86969712952,15420.468481771572,11324.410469407387,16977.139889224985,61681.873927086286
benavente_province,maximum_irrigation_capacity_people,4,676.1832911419995,4704.6669895154055,2459.280824308139,2228.1365082875755,2048.7918395143706,9837.123297232556
benavente_province,maximum_land_improvement_capacity_people,4,0.0,37588.9716576609,12961.187657463433,7127.889486096418,17740.617073226058,51844.750629853734
benavente_province,maximum_population_capacity_development_100_people,4,10676.183291141999,53356.86969712952,25170.46848177157,18324.410469407383,19882.459143316017,100681.87392708629
bengkulu_province,maximum_infrastructure_capacity_people,4,120727.86359593426,208041.68897600574,145305.34513561433,126225.91398525868,42016.176104440034,581221.3805424573
bengkulu_province,maximum_irrigation_capacity_people,4,0.0,1478.03798353513,369.5094958837825,0.0,739.018991767565,1478.03798353513
bengkulu_province,maximum_land_improvement_capacity_people,4,119249.82561239913,208041.68897600574,144935.83563973056,126225.91398525868,42309.843271745856,579743.3425589222
bengkulu_province,maximum_population_capacity_development_100_people,4,127727.86359593426,219041.68897600574,156055.34513561433,138725.91398525867,42310.239809049475,624221.3805424573
berau_province,maximum_infrastructure_capacity_people,6,189044.47255868217,327859.77328090294,251263.5282047847,241218.0017498975,58539.88489293402,1507581.1692287081
berau_province,maximum_irrigation_capacity_people,6,0.0,223.37505146295936,96.39682615893412,71.28623587319095,87.85583708649754,578.3809569536047
berau_province,maximum_land_improvement_capacity_people,6,188998.55581301084,327859.77328090294,251167.13137862575,241111.78503302537,58533.96289035307,1507002.7882717545
berau_province,maximum_population_capacity_development_100_people,6,199044.47255868217,334859.77328090294,263430.19487145136,248218.0017498975,57791.640908878966,1580581.1692287081
berda_province,maximum_infrastructure_capacity_people,6,15134.646985196528,63051.88105415526,32515.639685869537,28654.87373034863,17151.187204775462,195093.83811521722
berda_province,maximum_irrigation_capacity_people,6,15134.646985196528,63051.88105415526,32515.639685869537,28654.87373034863,17151.187204775462,195093.83811521722
berda_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
berda_province,maximum_population_capacity_development_100_people,6,39411.96287516096,183051.88105415527,124682.30635253621,133016.21578536642,56615.825248084155,748093.8381152173
bergamo_province,maximum_infrastructure_capacity_people,4,4792.759829380317,26998.630865207426,15605.086015895844,15314.476684497815,10361.152810817115,62420.344063583376
bergamo_province,maximum_irrigation_capacity_people,4,0.0,183.69802312564207,85.29989070455298,78.75076984628492,97.6289968596519,341.1995628182119
bergamo_province,maximum_land_improvement_capacity_people,4,4790.003195154047,26814.932842081784,15519.786125191291,15237.104231764664,10265.72386756776,62079.144500765164
bergamo_province,maximum_population_capacity_development_100_people,4,33998.63086520742,48445.230852764354,41355.08601589584,41488.24117280579,8043.25778988846,165420.34406358335
bergenhus_province,maximum_infrastructure_capacity_people,8,0.0,4555.299419442482,1334.375056918177,463.4850891514467,1999.6919422915475,10675.000455345416
bergenhus_province,maximum_irrigation_capacity_people,8,0.0,40.20860848949864,11.786987652228571,0.0,17.55256470576569,94.29590121782857
bergenhus_province,maximum_land_improvement_capacity_people,8,0.0,4555.299419442482,1322.5880692659484,443.3807849066974,2000.209327490564,10580.704554127587
bergenhus_province,maximum_population_capacity_development_100_people,8,8000.0,25544.16097599204,14209.375056918178,11523.120948692182,5980.395661154964,113675.00045534542
bergisches_land_province,maximum_infrastructure_capacity_people,4,10.09861662456481,2199.3655938061333,601.359549884739,97.98699455412896,1068.0729169318822,2405.438199538956
bergisches_land_province,maximum_irrigation_capacity_people,4,0.0,19.378467278127935,8.460442363639318,7.23165108821467,8.37140354206341,33.84176945455727
bergisches_land_province,maximum_land_improvement_capacity_people,4,0.0,2199.3655938061333,592.8991075210997,86.11541813913271,1074.0507544472391,2371.596430084399
bergisches_land_province,maximum_population_capacity_development_100_people,4,7010.098616624565,11019.378467278128,8601.359549884739,8187.980557818131,1894.4208091830465,34405.438199538956
berkshire_province,maximum_infrastructure_capacity_people,3,8.943906542623791,103.89920860445397,47.98625409182004,31.11564712838235,49.67484657147365,143.95876227546012
berkshire_province,maximum_irrigation_capacity_people,3,8.943906542623791,103.89920860445397,47.98625409182004,31.11564712838235,49.67484657147365,143.95876227546012
berkshire_province,maximum_land_improvement_capacity_people,3,0.0,0.0,0.0,0.0,0.0,0.0
berkshire_province,maximum_population_capacity_development_100_people,3,10031.115647128383,24008.943906542623,15047.98625409182,11103.899208604455,7778.932296864769,45143.95876227546
bermuda_province,maximum_infrastructure_capacity_people,1,0.0,0.0,0.0,0.0,0.0,0.0
bermuda_province,maximum_irrigation_capacity_people,1,0.0,0.0,0.0,0.0,0.0,0.0
bermuda_province,maximum_land_improvement_capacity_people,1,0.0,0.0,0.0,0.0,0.0,0.0
bermuda_province,maximum_population_capacity_development_100_people,1,47000.0,47000.0,47000.0,47000.0,0.0,47000.0
bern_province,maximum_infrastructure_capacity_people,6,0.0,11783.428530980464,4306.124211340192,3675.6237179528052,4234.344734018561,25836.74526804115
bern_province,maximum_irrigation_capacity_people,6,0.0,101.42320596417137,27.221199623770016,8.827250279762232,39.89628132583856,163.3271977426201
bern_province,maximum_land_improvement_capacity_people,6,0.0,11682.005325016293,4278.903011716422,3670.5026594496676,4197.469456880561,25673.418070298532
bern_province,maximum_population_capacity_development_100_people,6,7000.0,28718.124954838913,16472.790878006857,15415.974879109679,7882.315888216236,98836.74526804115
beryozovka_province,maximum_infrastructure_capacity_people,7,88539.09137695238,153580.96759930142,116099.62572227555,111309.38207309754,20556.760049260287,812697.3800559288
beryozovka_province,maximum_irrigation_capacity_people,7,0.0,31.51578009579431,4.502254299399187,0.0,11.911845215381588,31.51578009579431
beryozovka_province,maximum_land_improvement_capacity_people,7,88539.09137695238,153580.96759930142,116095.12346797615,111309.38207309754,20559.132584903127,812665.8642758331
beryozovka_province,maximum_population_capacity_development_100_people,7,95539.09137695238,190580.96759930142,128099.62572227555,118827.41081190576,30115.446385133328,896697.3800559288
beshbalik_province,maximum_infrastructure_capacity_people,5,61671.56929264758,281588.4086294187,198005.2564563517,202294.05582667128,90204.06098560295,990026.2822817585
beshbalik_province,maximum_irrigation_capacity_people,5,61671.56929264758,281588.4086294187,198005.2564563517,202294.05582667128,90204.06098560295,990026.2822817585
beshbalik_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
beshbalik_province,maximum_population_capacity_development_100_people,5,85671.56929264759,371588.4086294187,240005.2564563517,224294.05582667128,117782.24301079873,1200026.2822817585
betsiamites_province,maximum_infrastructure_capacity_people,9,21813.5310457602,37536.94426770571,28121.824112466184,26477.747172937834,4989.03603700476,253096.41701219566
betsiamites_province,maximum_irrigation_capacity_people,9,0.0,360.73551145541137,40.08172349504571,0.0,120.24517048513712,360.73551145541137
betsiamites_province,maximum_land_improvement_capacity_people,9,21813.5310457602,37536.94426770571,28081.74238897114,26477.747172937834,4970.829884736949,252735.68150074026
betsiamites_province,maximum_population_capacity_development_100_people,9,40835.65467975256,88170.51628477943,55344.046334688406,50477.74717293783,15112.374391145271,498096.4170121957
betsileo_province,maximum_infrastructure_capacity_people,4,15528.680766302467,192082.52348123628,97943.50280523565,92081.4034867019,90360.73841545738,391774.0112209426
betsileo_province,maximum_irrigation_capacity_people,4,7550.087456780848,12733.133366230013,10900.193305910781,11658.776200316133,2334.5372905498616,43600.773223643126
betsileo_province,maximum_land_improvement_capacity_people,4,3314.738553681368,179349.39011500627,87043.30949932487,82754.5546643059,90951.9461903988,348173.23799729947
betsileo_province,maximum_population_capacity_development_100_people,4,105854.1333535689,239082.52348123628,173443.50280523562,174418.67719306867,54997.96931704117,693774.0112209425
bettiah_province,maximum_infrastructure_capacity_people,6,203314.9511885136,464206.9117451654,349218.78518796177,375901.7724917424,108334.1220354434,2095312.7111277706
bettiah_province,maximum_irrigation_capacity_people,6,5898.673889766281,74507.28880335993,49420.23942539596,52954.72475440579,25447.059741366,296521.43655237573
bettiah_province,maximum_land_improvement_capacity_people,6,197416.27729874733,408463.35966958647,299798.54576256586,307689.03224918805,91499.17833624563,1798791.274575395
bettiah_province,maximum_population_capacity_development_100_people,6,245314.9511885136,530206.9117451655,440218.7851879618,507901.7724917424,123200.2428915198,2641312.711127771
beysehir_province,maximum_infrastructure_capacity_people,7,0.0,44403.52869551727,18966.884329475728,16066.807494188712,15267.715570241147,132768.1903063301
beysehir_province,maximum_irrigation_capacity_people,7,0.0,44403.52869551727,18966.884329475728,16066.807494188712,15267.715570241147,132768.1903063301
beysehir_province,maximum_land_improvement_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
beysehir_province,maximum_population_capacity_development_100_people,7,7000.0,51403.52869551727,28252.598615190014,25183.43986934132,15270.39425674477,197768.1903063301
bezanozano_province,maximum_infrastructure_capacity_people,4,106612.93676349404,294372.69903094193,184883.98903313017,169275.16016904238,85808.21990552689,739535.9561325207
bezanozano_province,maximum_irrigation_capacity_people,4,0.0,46483.50635036439,13708.157833389057,4174.5624915959215,22048.663994582006,54832.63133355623
bezanozano_province,maximum_land_improvement_capacity_people,4,106612.93676349404,247889.19268057757,171175.83119974114,165100.59767744647,66280.68849931222,684703.3247989645
bezanozano_province,maximum_population_capacity_development_100_people,4,143515.4577475213,320372.69903094193,230883.98903313017,229823.89967702876,75796.77634301777,923535.9561325207
bezhetsk_province,maximum_infrastructure_capacity_people,5,118310.93073600152,149275.93812913744,130827.60982059552,131325.8569822271,11714.865242396068,654138.0491029776
bezhetsk_province,maximum_irrigation_capacity_people,5,0.0,9.23532526280223,2.024332836519261,0.0,4.049296612544091,10.121664182596307
bezhetsk_province,maximum_land_improvement_capacity_people,5,118310.93073600152,149275.93812913744,130825.585487759,131325.8569822271,11714.85864008196,654127.927438795
bezhetsk_province,maximum_population_capacity_development_100_people,5,125310.93073600152,213551.19967540776,167827.60982059553,156275.93812913744,43249.93590474028,839138.0491029776
bezhetskaya_province,maximum_infrastructure_capacity_people,4,73435.16097608421,142675.19948521984,115809.5029822539,123563.8257338558,29741.599274429173,463238.0119290156
bezhetskaya_province,maximum_irrigation_capacity_people,4,0.0,0.3314855414187421,0.11384786706062625,0.06195296341188143,0.1564075824405754,0.455391468242505
bezhetskaya_province,maximum_land_improvement_capacity_people,4,73434.82949054279,142675.075579293,115809.38913438685,123563.8257338558,29741.7193943733,463237.5565375474
bezhetskaya_province,maximum_population_capacity_development_100_people,4,127728.45710836428,208399.19435934734,153809.5029822539,139555.18023065204,37733.52343368586,615238.0119290156
bhagalpur_province,maximum_infrastructure_capacity_people,6,33305.83024393453,146994.06111331686,103295.46072263144,107444.89876470248,38949.899168145115,619772.7643357887
bhagalpur_province,maximum_irrigation_capacity_people,6,33305.83024393453,128073.61272079569,81081.62669909834,86480.26616271192,36111.0217396033,486489.7601945901
bhagalpur_province,maximum_land_improvement_capacity_people,6,0.0,47809.995969289586,22213.834023533098,20964.632601990557,24409.79317665669,133283.0041411986
bhagalpur_province,maximum_population_capacity_development_100_people,6,144305.83024393453,300073.6127207957,238128.7940559648,243438.8532872199,53109.427009650484,1428772.7643357888
bhattiana_province,maximum_infrastructure_capacity_people,4,142583.71274544174,237792.8475504047,175990.85897715692,161793.4378063906,44975.466486981815,703963.4359086277
bhattiana_province,maximum_irrigation_capacity_people,4,142583.71274544174,237792.8475504047,175990.85897715692,161793.4378063906,44975.466486981815,703963.4359086277
bhattiana_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
bhattiana_province,maximum_population_capacity_development_100_people,4,182692.11572636725,267792.8475504047,235990.85897715692,246739.23631592785,37940.22965235518,943963.4359086277
bheri_province,maximum_infrastructure_capacity_people,7,375.9681541649371,342944.93028678215,110185.0364793384,31270.956100708358,157806.46866805103,771295.2553553688
bheri_province,maximum_irrigation_capacity_people,7,0.0,7669.973494885994,1095.7104992694278,0.0,2898.977489989326,7669.973494885994
bheri_province,maximum_land_improvement_capacity_people,7,375.9681541649371,337926.18571031885,109089.32598006898,31270.956100708358,155936.51983604152,763625.2818604829
bheri_province,maximum_population_capacity_development_100_people,7,15375.968154164937,364944.93028678215,138756.46505076697,50270.956100708354,154801.67291850364,971295.2553553688
biak_province,maximum_infrastructure_capacity_people,2,28174.89236389006,106177.16616327353,67176.02926358179,67176.02926358179,55155.93675151383,134352.05852716358
biak_province,maximum_irrigation_capacity_people,2,0.0,0.0,0.0,0.0,0.0,0.0
biak_province,maximum_land_improvement_capacity_people,2,28174.89236389006,106177.16616327353,67176.02926358179,67176.02926358179,55155.93675151383,134352.05852716358
biak_province,maximum_population_capacity_development_100_people,2,58174.89236389006,113177.16616327353,85676.02926358179,85676.02926358179,38892.48078422323,171352.05852716358
bicchuu_province,maximum_infrastructure_capacity_people,4,83624.29957792888,116489.49354963249,95193.23528820105,90329.5740126214,15114.827367983768,380772.9411528042
bicchuu_province,maximum_irrigation_capacity_people,4,0.0,328.2182082709096,100.05935067235444,36.009597209254096,153.0929615939848,400.23740268941776
bicchuu_province,maximum_land_improvement_capacity_people,4,83296.08136965797,116457.9159313172,95093.1759375287,90309.35322456979,15193.13691338919,380372.7037501148
bicchuu_province,maximum_population_capacity_development_100_people,4,95295.05677267128,223489.4935496325,147943.23528820102,136494.1954152502,54084.33040823063,591772.9411528041
bidai_province,maximum_infrastructure_capacity_people,4,92894.3965254343,290920.7398914116,210510.41912401147,229113.27003959997,92933.96953212922,842041.6764960459
bidai_province,maximum_irrigation_capacity_people,4,693.4958013571799,92894.3965254343,29133.41307829725,11472.879993198754,43323.26055057118,116533.652313189
bidai_province,maximum_land_improvement_capacity_people,4,0.0,287591.3834486496,181377.00604571422,218958.32036710368,129389.21562878434,725508.0241828569
bidai_province,maximum_population_capacity_development_100_people,4,156894.3965254343,323920.7398914116,241010.41912401147,241613.27003959997,78284.99897396278,964041.6764960459
bielska_sloboda_province,maximum_infrastructure_capacity_people,6,0.0,6963.624797878496,3270.805342440586,3496.9170928522444,2981.8137391716646,19624.832054643517
bielska_sloboda_province,maximum_irrigation_capacity_people,6,0.0,6963.624797878496,3270.805342440586,3496.9170928522444,2981.8137391716646,19624.832054643517
bielska_sloboda_province,maximum_land_improvement_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
bielska_sloboda_province,maximum_population_capacity_development_100_people,6,12667.373071060534,110000.0,80770.8053424406,96996.91709285225,38620.9175774776,484624.83205464354
biga_province,maximum_infrastructure_capacity_people,8,0.0,117731.61048443058,19952.661353028052,5802.094685234857,39957.25645396814,159621.29082422442
biga_province,maximum_irrigation_capacity_people,8,0.0,117731.61048443058,19952.661353028052,5802.094685234857,39957.25645396814,159621.29082422442
biga_province,maximum_land_improvement_capacity_people,8,0.0,0.0,0.0,0.0,0.0,0.0
biga_province,maximum_population_capacity_development_100_people,8,15187.29919009732,181731.61048443057,48452.66135302805,25549.095889613396,55299.21286591985,387621.2908242244
bihar_province,maximum_infrastructure_capacity_people,5,0.0,36537.71281890528,9628.62040243344,2085.1152343278854,15333.936660003666,48143.102012167205
bihar_province,maximum_irrigation_capacity_people,5,0.0,36537.71281890528,9211.815621385258,1645.6437189987364,15615.974742882612,46059.07810692629
bihar_province,maximum_land_improvement_capacity_people,5,0.0,2084.023905240913,416.8047810481826,0.0,932.0038237706523,2084.023905240913
bihar_province,maximum_population_capacity_development_100_people,5,9085.115234327885,58537.71281890528,36628.62040243344,51645.643718998734,24852.928784156065,183143.1020121672
bijar_province,maximum_infrastructure_capacity_people,7,0.0,73406.75254883383,36375.22360450989,29558.83457408552,33624.9606456039,254626.56523156923
bijar_province,maximum_irrigation_capacity_people,7,0.0,73406.75254883383,36375.22360450989,29558.83457408552,33624.9606456039,254626.56523156923
bijar_province,maximum_land_improvement_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
bijar_province,maximum_population_capacity_development_100_people,7,14000.0,120406.75254883383,61375.22360450989,57558.834574085515,38825.74209507924,429626.5652315692
bindal_province,maximum_infrastructure_capacity_people,10,23015.838585812304,673857.7872302064,235986.06811742112,171190.95798352716,213401.022866894,2359860.681174211
bindal_province,maximum_irrigation_capacity_people,10,4207.705358187721,103746.97863246586,37190.36883841717,27835.764256069677,29141.11353515329,371903.6883841717
bindal_province,maximum_land_improvement_capacity_people,10,0.0,655079.5743903908,198795.69927900395,159450.8297763574,220384.17245875753,1987956.9927900394
bindal_province,maximum_population_capacity_development_100_people,10,30015.838585812304,693857.7872302064,282086.0681174211,207530.2396798848,208393.90399299763,2820860.681174211
bingo_province,maximum_infrastructure_capacity_people,6,34746.96605855509,123791.8427122647,80221.40179166397,87550.78916064571,34461.16326649478,481328.41074998386
bingo_province,maximum_irrigation_capacity_people,6,0.0,288.3610449904578,74.76463161633775,19.155776999793737,114.23558915227683,448.58778969802654
bingo_province,maximum_land_improvement_capacity_people,6,34458.60501356463,123791.8427122647,80146.63716004764,87531.63338364591,34519.92853168809,480879.8229602858
bingo_province,maximum_population_capacity_development_100_people,6,57746.96605855509,183702.05199444317,116221.40179166397,124729.52869545664,46010.79774149935,697328.4107499839
binzhou_guangxi_province,maximum_infrastructure_capacity_people,3,90485.46981274088,121198.66318240392,103221.21761429246,97979.51984773258,16013.48208065777,309663.6528428774
binzhou_guangxi_province,maximum_irrigation_capacity_people,3,21.198893226105017,166.12330616146645,74.7972272001595,37.069482212907005,79.48778788299593,224.39168160047848
binzhou_guangxi_province,maximum_land_improvement_capacity_people,3,90464.27091951478,121032.53987624246,103146.4203870923,97942.45036551967,15934.733908722177,309439.2611612769
binzhou_guangxi_province,maximum_population_capacity_development_100_people,3,102485.46981274088,374979.51984773256,206221.21761429243,141198.66318240392,147425.2395784184,618663.6528428773
binzhou_province,maximum_infrastructure_capacity_people,4,0.0,3321.4472872401466,1323.505124465017,986.2866053099607,1572.3497145777465,5294.020497860068
binzhou_province,maximum_irrigation_capacity_people,4,0.0,3321.4472872401466,1323.505124465017,986.2866053099607,1572.3497145777465,5294.020497860068
binzhou_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
binzhou_province,maximum_population_capacity_development_100_people,4,8135.9985614106645,22000.0,12573.505124465017,10079.010968224702,6431.240635633978,50294.02049786007
binzhou_shaanxi_province,maximum_infrastructure_capacity_people,4,0.0,34.82098215734264,8.70524553933566,0.0,17.41049107867132,34.82098215734264
binzhou_shaanxi_province,maximum_irrigation_capacity_people,4,0.0,34.82098215734264,8.70524553933566,0.0,17.41049107867132,34.82098215734264
binzhou_shaanxi_province,maximum_land_improvement_capacity_people,4,0.0,0.0,0.0,0.0,0.0,0.0
binzhou_shaanxi_province,maximum_population_capacity_development_100_people,4,22000.0,52034.82098215734,37008.705245539335,37000.0,12369.930461140017,148034.82098215734
birali_province,maximum_infrastructure_capacity_people,7,9079.199249498977,133228.50815696403,63464.0719453768,50331.99740483076,53256.67116745453,444248.5036176376
birali_province,maximum_irrigation_capacity_people,7,9079.199249498977,133228.50815696403,63464.0719453768,50331.99740483076,53256.67116745453,444248.5036176376
birali_province,maximum_land_improvement_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
birali_province,maximum_population_capacity_development_100_people,7,19940.19077807575,158964.22150307952,93035.50051680538,63990.0740758876,56576.08667858489,651248.5036176377
birjand_province,maximum_infrastructure_capacity_people,7,31061.434969524733,292194.67058356386,135642.541893083,113200.12088803743,92737.42783377404,949497.793251581
birjand_province,maximum_irrigation_capacity_people,7,31061.434969524733,292194.67058356386,135642.541893083,113200.12088803743,92737.42783377404,949497.793251581
birjand_province,maximum_land_improvement_capacity_people,7,0.0,0.0,0.0,0.0,0.0,0.0
birjand_province,maximum_population_capacity_development_100_people,7,38061.43496952474,299194.67058356386,145642.541893083,120200.12088803743,91309.58176279756,1019497.793251581
biryuk_province,maximum_infrastructure_capacity_people,6,0.0,10009.453283449511,1668.2422139082519,0.0,4086.3421914461637,10009.453283449511
biryuk_province,maximum_irrigation_capacity_people,6,0.0,0.0,0.0,0.0,0.0,0.0
biryuk_province,maximum_land_improvement_capacity_people,6,0.0,10009.453283449511,1668.2422139082519,0.0,4086.3421914461637,10009.453283449511
biryuk_province,maximum_population_capacity_development_100_people,6,7000.0,20009.45328344951,9168.242213908252,7000.0,5311.0870628377525,55009.45328344951
biscay_province,maximum_infrastructure_capacity_people,3,7824.134862891742,42839.440656393395,26907.77886868925,30059.761086782604,17719.174751677634,80723.33660606775
biscay_province,maximum_irrigation_capacity_people,3,0.0,31.205446667168456,10.401815555722818,0.0,18.01647303347222,31.205446667168456
biscay_province,maximum_land_improvement_capacity_people,3,7824.134862891742,42839.440656393395,26897.37705313352,30028.555640115435,17716.408198638575,80692.13115940057
biscay_province,maximum_population_capacity_development_100_people,3,31824.13486289174,63839.440656393395,52907.77886868924,63059.7610867826,18263.132493639143,158723.33660606772
bisert_province,maximum_infrastructure_capacity_people,5,112264.31456023488,213842.01087953517,156427.7166228727,150445.88505869123,42147.093460608005,782138.5831143634
bisert_province,maximum_irrigation_capacity_people,5,0.0,120.2692164366205,39.990228631909304,23.591647256607782,50.42637643884067,199.95114315954652
bisert_province,maximum_land_improvement_capacity_people,5,112264.31456023488,213842.01087953517,156387.72639424077,150389.7947792249,42169.39622412781,781938.6319712038
bisert_province,maximum_population_capacity_development_100_people,5,119264.31456023488,369764.0117210896,199427.7166228727,157445.88505869123,103085.61512653813,997138.5831143634
bishnupur_province,maximum_infrastructure_capacity_people,8,11016.68928779927,209298.12888463686,66644.09002418224,41903.24371951133,69293.09385255788,533152.7201934579
bishnupur_province,maximum_irrigation_capacity_people,8,11016.68928779927,138379.18155030036,57599.596924626996,41903.24371951133,50190.887267943726,460796.77539701597
bishnupur_province,maximum_land_improvement_capacity_people,8,0.0,70918.94733433651,9044.493099555246,0.0,25006.11127959744,72355.94479644197
bishnupur_province,maximum_population_capacity_development_100_people,8,126315.13353661037,371298.12888463686,210269.09002418222,187903.24371951132,79715.58209233047,1682152.7201934578
bitlis_province,maximum_infrastructure_capacity_people,5,0.0,41878.141704256865,11865.372057676484,2850.522642837458,17826.078412987656,59326.86028838242
bitlis_province,maximum_irrigation_capacity_people,5,0.0,2850.522642837458,570.1045285674916,0.0,1274.792480157382,2850.522642837458
bitlis_province,maximum_land_improvement_capacity_people,5,0.0,41878.141704256865,11295.267529108993,0.0,18227.52543936874,56476.33764554496
bitlis_province,maximum_population_capacity_development_100_people,5,8000.0,88878.14170425686,35665.37205767648,20850.52264283746,33981.44930638404,178326.86028838242
biu_province,maximum_infrastructure_capacity_people,5,0.0,68186.18658726488,33540.54933943327,19743.11183718328,30141.175239881853,167702.74669716635
biu_province,maximum_irrigation_capacity_people,5,0.0,68186.18658726488,33540.54933943327,19743.11183718328,30141.175239881853,167702.74669716635
biu_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
biu_province,maximum_population_capacity_development_100_people,5,15000.0,157186.18658726488,76340.54933943327,79743.11183718329,53668.608454648675,381702.74669716635
bizen_province,maximum_infrastructure_capacity_people,3,64523.657875744524,94657.32476942783,78080.97011710348,75061.92770613811,15292.005523288044,234242.91035131045
bizen_province,maximum_irrigation_capacity_people,3,0.0,92.7233215401843,30.9077738467281,0.0,53.53383465138163,92.7233215401843
bizen_province,maximum_land_improvement_capacity_people,3,64523.657875744524,94657.32476942783,78050.06234325677,74969.20438459794,15301.249440354206,234150.18702977028
bizen_province,maximum_population_capacity_development_100_people,3,113523.65787574452,164657.32476942783,133414.30345043683,122061.92770613811,27391.975079908847,400242.91035131045
bizerte_province,maximum_infrastructure_capacity_people,5,1745.7398449487625,42220.42015696753,25831.378122143557,32405.812513864945,16496.25233631448,129156.89061071779
bizerte_province,maximum_irrigation_capacity_people,5,1745.7398449487625,42220.42015696753,25831.378122143557,32405.812513864945,16496.25233631448,129156.89061071779
bizerte_province,maximum_land_improvement_capacity_people,5,0.0,0.0,0.0,0.0,0.0,0.0
bizerte_province,maximum_population_capacity_development_100_people,5,23745.739844948763,54290.28414578584,41231.378122143564,44405.81251386495,12202.132199836033,206156.89061071782
