global_rank,province,macro_region,location_count,maximum_irrigation_capacity_people,maximum_land_improvement_capacity_people,maximum_infrastructure_capacity_people,maximum_population_capacity_development_100_people
491,hwaju_province,east_asia,5,898.2692983724813,718503.8935483871,719402.1628467595,1820702.4332026045
492,naco_province,north_america,4,31125.403334883616,1095584.1432199418,1126709.5465548253,1818798.2398741785
493,upper_sao_francisco_province,south_america,3,15869.75367844198,1556459.908948402,1572329.662626844,1817245.8704551996
494,pembina_province,north_america,4,503.04362645464397,1536971.5345120477,1537474.5781385023,1815158.900405815
495,pech_province,north_america,5,42072.40675931109,1438398.6264461956,1480471.0332055066,1814029.9123561948
496,samtoy_province,south_east_asia,8,40951.27277560044,1303956.0829890245,1344907.355764625,1813395.7752352029
497,ocute_province,north_america,4,28019.744878207846,1537761.5015317122,1565781.2464099203,1809878.9022111604
498,congaree_province,north_america,4,16044.192137164473,1526420.8292259835,1542465.021363148,1808398.1490335413
499,ryn_province,eastern_europe,7,1387420.741695565,0.0,1387420.741695565,1808348.3344075107
500,upper_mahakam_province,south_east_asia,7,5782.174434815066,1440695.3608199805,1446477.5352547956,1806162.2271616452
501,fadak_province,middle_east,6,1433178.1546216377,0.0,1433178.1546216377,1805825.4239493422
502,baghelkhand,south_asia,11,790501.5021431297,0.0,790501.5021431297,1803939.189911021
503,chopim_province,south_america,5,1821.0222174803043,1547304.1782717654,1549125.2004892456,1802390.8505504013
504,siknikt_province,north_america,9,2087.8573602019346,1404445.7776732133,1406533.6350334152,1801725.3394125921
505,kuna_province,south_america,9,18294.31602110936,1213621.1518412973,1231915.4678624067,1799904.9013452076
506,maguana_province,north_america,6,41733.771369792,1365436.9192734163,1407170.6906432083,1797942.0269736096
507,yabrin_province,middle_east,6,1436515.6252105364,0.0,1436515.6252105364,1793830.0783618533
508,boiaca_province,south_america,7,12924.517458293147,1299506.5560309994,1312431.0734892925,1790359.9576754542
509,stung_treng_province,south_east_asia,5,80087.0156737727,1476115.3274096204,1556202.3430833928,1790102.635968817
510,mobile_province,north_america,5,3526.68756107395,1509271.7144480397,1512798.4020091137,1786273.2022602528
511,hadiya_province,east_africa,4,43360.69030452037,579230.9885617837,622591.678866304,1782665.638724592
512,wayas_province,north_america,3,33436.101321444396,1433877.6321719598,1467313.7334934042,1778977.9501800798
513,antandroy_province,east_africa,6,89287.40342509116,1121461.1721144721,1210748.5755395633,1778342.1474820087
514,berau_province,south_east_asia,6,578.3809569536047,1507002.7882717545,1507581.1692287081,1778153.8153822967
515,or_keo_province,south_east_asia,6,139353.37562647802,1269978.3039568071,1409331.679583285,1774498.1395311956
516,xllang_province,south_america,9,1142413.0321902877,0.0,1142413.0321902877,1773464.6612140737
517,kalahandi_garjat,south_asia,18,402350.24642139283,0.0,402350.24642139283,1772269.027224067
518,air_province,west_africa,5,1474198.0796604422,0.0,1474198.0796604422,1766472.8396179974
519,changde_province,east_asia,5,7250.198228219599,1115602.2872983865,1122852.485526606,1766084.0462174318
520,hwangju_province,east_asia,7,7763.876306609909,1376178.5504479967,1383942.4267546067,1765060.2300989325
521,battambang_province,south_east_asia,5,230282.41688211993,1026343.1702387319,1256625.587120852,1764703.7855109584
522,east_kra_province,south_east_asia,5,70425.82317572288,1440155.1803873922,1510581.003563115,1763528.6290085043
523,choluteca_province,north_america,4,5441.232329139457,1424915.7629681795,1430356.995297319,1763276.6197094838
524,wappacoma_province,north_america,5,250.6130673688213,1531681.9776435534,1531932.5907109221,1762799.1645497875
525,dakshina_kosala,south_asia,10,1033128.2773469964,0.0,1033128.2773469964,1761894.312015371
526,al_ahsa_province,middle_east,7,1323851.62713692,0.0,1323851.62713692,1761583.080529035
527,kuznetsk_province,north_asia,5,0.0,1406946.835123159,1406946.835123159,1760565.1895135539
528,pomo_province,north_america,6,358052.6072306445,916326.2186686095,1274378.8258992538,1755426.1791366606
529,makgadikgadi_province,southern_africa,6,1460657.0270793964,0.0,1460657.0270793964,1754614.155464321
530,pihiti,south_asia,7,515644.72286058,716656.0336933917,1232300.756553972,1754213.3511232184
531,chorti_province,north_america,5,7147.713039695265,1229614.4800952857,1236762.193134981,1752482.4672768535
532,patagonia_province,south_america,12,1000556.2507732788,77185.14816874423,1077741.398942023,1752459.073809776
533,ehwae_province,north_america,4,6013.890826207776,1415384.3989538169,1421398.2897800244,1750948.0760025275
534,makassar_province,south_east_asia,6,38643.8475139891,1095330.6882604246,1133974.535774414,1750471.3527462156
535,atikaki_province,north_america,4,21498.892426625232,923568.2510477422,945067.1434743674,1749450.5364086633
536,quinte_province,north_america,4,5682.954356198233,1498679.1487003313,1504362.1030565295,1748657.365938596
537,zubala_province,middle_east,6,1404585.8353417546,0.0,1404585.8353417546,1744409.0647594738
538,temne_province,west_africa,6,102629.73890268606,1336052.6240216775,1438682.3629243635,1741142.658289909
539,shaki_province,eastern_europe,7,183618.66406909592,415134.93597603723,598753.6000451331,1737847.8000507748
540,zamyany_province,eastern_europe,5,1318479.9424992658,0.0,1318479.9424992658,1731914.935311674
541,pagan_province,south_east_asia,5,218542.22656509466,1024445.4733600339,1242987.6999251286,1731361.1624157696
542,wizi_province,central_africa,6,54227.403777967564,1167739.042973921,1221966.4467518884,1730212.2525958745
543,upper_vidarbha,south_asia,7,763567.0258826441,125751.56484118589,889318.59072383,1729483.4145643087
544,sinu_province,south_america,6,15896.03456558109,932871.6574552925,948767.6920208737,1728863.6535234828
545,tamaulipeco_province,north_america,8,1058518.9484829523,0.0,1058518.9484829523,1728583.8170433214
546,suki_province,pacific_islands,7,21883.861431803216,1379514.526049938,1401398.3874817411,1728448.1859169588
547,safare_province,west_africa,6,1394604.1546207026,0.0,1394604.1546207026,1725304.6739482905
548,south_shuswap_province,north_america,7,712.7708913471021,1279574.5765262675,1280287.3474176147,1724948.2658448166
549,perak_province,south_east_asia,5,2159.57842574526,1268584.6888572755,1270744.2672830208,1724337.3006933983
550,south_lunda_province,central_africa,6,189939.976361382,1182950.097695895,1372890.074057277,1723376.3333144367
551,nama_province,southern_africa,5,1408180.0058932966,0.0,1408180.0058932966,1720327.5066299585
552,thalanyji_province,australasia,7,1404098.4280508754,0.0,1404098.4280508754,1720235.731557235
553,indrapura_khmer_province,south_east_asia,5,81039.08151495666,1255658.329030186,1336697.4105451424,1716409.5868632854
554,cheboygan_province,north_america,4,6361.4195155709,958972.0428251564,965333.4623407273,1713750.1451333184
555,kartli_province,eastern_europe,8,2253.565085451787,659611.5201084355,661865.0851938872,1709848.2208431233
556,tampa_province,north_america,4,179342.87847099395,1136988.7520649172,1316331.630535911,1706998.0843528998
557,kharan_province,middle_east,5,1397876.3283545426,0.0,1397876.3283545426,1706485.8693988605
558,thakhek_proivnce,south_east_asia,6,101013.3540129326,1359536.570948715,1460549.9249616477,1706118.6655818536
559,rikuchuu_province,east_asia,11,425.9966513362506,1019976.3167904142,1020402.3134417505,1704827.6026219693
560,lower_vidarbha,south_asia,9,754229.5226820648,0.0,754229.5226820648,1703508.2130173228
561,wendake_province,north_america,5,10079.695400097033,1108595.469262009,1118675.164662106,1697259.5602448692
562,barca_province,north_africa,5,1354467.215321062,0.0,1354467.215321062,1694775.6172361947
563,jian_province,east_asia,5,2101.1102082378056,578256.2634821252,580357.373690363,1691277.0454016584
564,rajabandi,south_asia,9,780847.2135009934,296421.0852446613,1077268.2987456548,1690051.8360888616
565,xaymaca_province,north_america,6,18514.83534435217,906609.1590020547,925123.9943464069,1689889.4936397078
566,bukhara_province,central_asia,8,1341071.3431888446,0.0,1341071.3431888446,1688705.2610874502
567,upper_butana_province,east_africa,5,1405150.8618876836,0.0,1405150.8618876836,1686544.7196236441
568,pandya_nadu,south_asia,13,354784.03401745064,305630.2218513474,660414.255868798,1684591.037852398
569,cairo_province,north_africa,5,531161.3764646562,0.0,531161.3764646562,1684306.5485227383
570,huzhou_province,east_asia,4,837.5260881125598,680381.440217041,681218.9663051534,1683246.3370932976
571,uiju_province,east_asia,5,2676.9594555756453,996530.8035772769,999207.7630328524,1680983.733411959
572,nomlaki_province,north_america,5,887161.3360363657,118106.1233364335,1005267.4593727993,1677675.8917943991
573,yoreme_province,north_america,5,1292205.331411377,0.0,1292205.331411377,1677605.9978377991
574,madhyamagrama_province,south_east_asia,5,32738.551768244703,1412264.5537017393,1445003.105469984,1675128.4936537321
575,bouar_province,central_africa,5,493013.2184357632,831214.0694959165,1324227.2879316797,1673130.6989231396
576,sidamo_province,east_africa,6,148354.3637055594,932439.5837013391,1080793.9474068985,1671518.1908327609
577,karangan_province,south_east_asia,5,3939.0400052446153,1317930.0309636113,1321869.0709688559,1670477.704839963
578,nacogdoches_province,north_america,4,32268.5918232825,1337304.1194466343,1369572.711269917,1670144.3001786566
579,kasevo_province,eastern_europe,6,1494.226284382211,1126068.7542720502,1127562.9805564324,1665633.3531259862
580,joara_province,north_america,4,2042.1172482898417,1400285.9757224293,1402328.092970719,1665369.1045920593
581,kabompo_province,central_africa,8,200216.03247608594,895869.525388762,1096085.557864848,1665096.2525979537
582,gyongseong_province,east_asia,6,234.53374727346423,1357009.4867849462,1357244.0205322197,1661899.5230987472
583,mewar,south_asia,8,960837.4340601811,0.0,960837.4340601811,1661442.1133177038
584,upper_jambi_province,south_east_asia,7,38.02032998564087,1375411.7164337076,1375449.7367636934,1661005.953859155
585,yongchang_gansu_province,east_asia,7,1201111.544271602,0.0,1201111.544271602,1660625.4873055522
586,cataraqui_province,north_america,5,1641.534606676965,1435819.7982129888,1437461.3328196658,1657643.9994221241
587,lampung_province,south_east_asia,6,0.0,833277.1089480865,833277.1089480865,1654061.7475665973
588,julfar_province,middle_east,8,1370690.201796933,0.0,1370690.201796933,1650026.4770215496
589,chaozhou_province,east_asia,10,4128.271653876958,753376.9473190707,757505.2189729477,1645318.371344566
590,adirondacks_province,north_america,9,240.54147970752842,995606.3554435269,995846.8969232345,1642327.7590386388
591,titteri_province,north_africa,7,1148670.160382723,0.0,1148670.160382723,1641003.9304305634
592,qatar_province,middle_east,7,1316563.7025549011,0.0,1316563.7025549011,1638634.1653742637
593,timor_province,south_east_asia,8,43652.7560479161,742326.6119363301,785979.3679842462,1635726.788982277
594,niger_delta_province,west_africa,7,1007.8113116671882,1016581.1905119633,1017589.0018236304,1634162.6270515842
595,turaythith_province,middle_east,6,1239431.8858909188,0.0,1239431.8858909188,1632860.8716272837
596,chunsa_province,south_america,8,4906.232330719273,860103.2731131953,865009.5054439146,1629010.693624404
597,sihabi_province,north_america,4,23504.69074052807,1313951.0699853979,1337455.760725926,1627262.7308166667
598,tlatlauquitepec_province,north_america,6,18797.74923844021,433318.1522703311,452115.90150877135,1625755.3891973677
599,pandua_province,south_asia,6,553683.1887149785,0.0,553683.1887149785,1623018.587304351
600,conecuh_province,north_america,3,4796.725196956333,1379804.7925964477,1384601.5177934042,1618426.7075175797
601,batin_province,middle_east,6,1308957.0274781105,0.0,1308957.0274781105,1617701.6559128743
602,hamtai_province,pacific_islands,7,0.0,767159.7261437004,767159.7261437004,1616804.691911663
603,varanasi_province,south_asia,6,818484.8058275236,0.0,818484.8058275236,1613795.4065559641
604,kaabu_province,west_africa,7,741064.3399294061,143103.41632600184,884167.7562554079,1613438.725787334
605,bhagalpur_province,south_asia,6,486489.7601945901,133283.0041411986,619772.7643357887,1607369.3598777624
606,lake_dakelh_province,north_america,7,2675.3068424253665,943727.9577830763,946403.2646255017,1606953.6727036894
607,wellega_province,east_africa,3,84172.85851726007,1257457.239488114,1341630.098005374,1606083.8602560458
608,tututepec_province,north_america,7,22968.10315309728,1217565.190225447,1240533.2933785443,1603724.9550508624
609,hawaii_province,pacific_islands,4,0.0,1184909.7665166082,1184909.7665166082,1603023.4873311846
610,panay_province,south_east_asia,5,11767.116037058167,1134074.5090783264,1145841.6251153848,1602946.8282548077
611,amisk_sipi_province,north_america,3,4105.501575527811,1373531.2480540108,1377636.7496295387,1601591.3433332313
612,dehcho_province,north_america,5,0.0,1319927.33956124,1319927.33956124,1600793.2570063951
613,laghouat_province,north_africa,4,1275236.6352247363,0.0,1275236.6352247363,1597766.2146278282
614,kawartha_province,north_america,7,8353.372381547239,1295701.8399974022,1304055.2123789494,1597562.113926318
615,muskiki_province,north_america,4,39987.206059980526,1280379.3550816476,1320366.5611416283,1596787.3812843314
616,pamlico_province,north_america,4,70038.66831195969,610123.0394641835,680161.7077761432,1595431.9212481612
617,hangzhou_province,east_asia,5,2751.122140005743,503275.9901677441,506027.11230774986,1595280.5013462186
618,otrar_province,central_asia,7,1336579.3096638678,0.0,1336579.3096638678,1590276.7233718513
619,kru_province,west_africa,4,16348.91883310371,1276107.7416733787,1292456.6605064825,1586763.7430697926
620,nita_province,middle_east,6,1303289.4029552862,0.0,1303289.4029552862,1586575.578324697
621,tarakan_province,south_east_asia,6,2773.376382539372,1207291.181165129,1210064.5575476682,1585197.6272411267
622,ishanapura_province,south_east_asia,5,77571.90181103822,1151602.4479049046,1229174.3497159427,1581946.1434304356
623,turgay_province,central_asia,5,1190649.5419859735,0.0,1190649.5419859735,1577980.7347342202
624,guachichil_province,north_america,6,1076457.006808593,0.0,1076457.006808593,1575514.1326596672
625,suphanburi_province,south_east_asia,5,259023.73413669225,907392.2171171956,1166415.9512538877,1574342.9451606239
626,abitibi_province,north_america,6,575.3066471440034,1013802.6801110352,1014377.9867581793,1574300.2351029518
627,fezzan_province,north_africa,7,1160648.8487834274,0.0,1160648.8487834274,1573479.9548813559
628,zabol_province,middle_east,5,1281113.896976456,0.0,1281113.896976456,1570628.1340985128
629,kanienkehaka_province,north_america,5,702.7910583505378,1346115.8158957474,1346818.606954098,1570295.9328233604
630,sakitawahk_province,north_america,4,2770.032350735075,880389.9701610645,883160.0025117996,1567305.0028257745
631,sao_francisco_province,south_america,8,1042993.7750221654,0.0,1042993.7750221654,1567117.9968999359
632,harat_province,middle_east,5,1266066.0194767162,0.0,1266066.0194767162,1564949.2719113056
633,hochelaga_province,north_america,6,774.4838594093703,1310036.6432356336,1310811.127095043,1562412.5179819232
634,kelantan_province,south_east_asia,5,6171.585554515133,1180470.6365921549,1186642.22214667,1562222.4999150038
635,macina_province,west_africa,7,1170294.4878671959,0.0,1170294.4878671959,1560706.2988505955
636,bosnia_province,eastern_europe,6,0.5595056391166539,534578.8390998031,534579.3986054423,1558776.8234311226
637,maia_province,pacific_islands,6,0.0,1226857.2287165434,1226857.2287165434,1556839.3823061115
638,keweenaw_province,north_america,5,32084.225294623528,1106220.8984266326,1138305.1237212562,1556218.264186413
639,north_darfur_province,east_africa,7,1180484.0305134805,0.0,1180484.0305134805,1555294.5343276656
640,east_qassim_province,middle_east,6,1193734.6456353888,0.0,1193734.6456353888,1554451.4763398124
641,kanem_province,west_africa,4,1305942.083822223,0.0,1305942.083822223,1550184.844300001
642,muhheakantuck_province,north_america,4,3676.4122261400003,1332753.199927092,1336429.612153232,1548483.313672386
643,arrah_province,south_asia,6,578529.8578855696,10323.958075810206,588853.8159613798,1547835.5429565522
644,bone_province,south_east_asia,5,21400.34083542219,1234551.8875404072,1255952.2283758295,1546821.2569228082
645,lower_mahakam_province,south_east_asia,6,6266.851472688786,1299062.4905129916,1305329.3419856804,1546120.5097338904
646,taizhou_province,east_asia,7,974.140445793355,550725.1929362704,551699.3333820638,1545411.7500548216
647,ardestan_province,middle_east,6,1276628.1728468242,0.0,1276628.1728468242,1545331.6944526774
648,yarkand_province,east_asia,4,1312283.0186396362,0.0,1312283.0186396362,1543818.3959695909
649,fuzhou_jiangxi_province,east_asia,6,2492.0756935632435,504683.2748643101,507175.3505578734,1543697.2693776074
650,kab_koj_province,north_america,5,32912.18549470962,995734.4536264917,1028646.6391212014,1540852.4690113515
651,mende_province,west_africa,5,48492.030292516305,1214395.991783061,1262888.0220755772,1538874.0248350245
652,guzzula_province,north_africa,10,1065487.548214667,0.0,1065487.548214667,1538423.4917415003
653,banten_province,south_east_asia,6,1855.0733754903133,828754.7780336327,830609.8514091229,1537436.0828352633
654,lower_kapuas_province,south_east_asia,6,7296.914601672925,1227141.5446648677,1234438.4592665408,1536118.2666748585
655,upper_barito_province,south_east_asia,6,4317.376314705963,1304137.9871300196,1308455.3634447255,1535012.2838753161
656,mayaca_province,north_america,3,157725.12375114972,1081014.8752775816,1238739.9990287316,1533082.498907323
657,banjar_province,south_east_asia,7,11263.719075660092,1259145.796301477,1270409.5153771369,1530460.704799279
658,odonga_province,southern_africa,5,1087238.4963006654,0.0,1087238.4963006654,1530268.3083382486
659,pathein_province,south_east_asia,5,216843.18872605986,758275.0794189433,975118.2681450031,1530133.0516631287
660,altayskoye_province,north_asia,6,18831.860780104686,1052704.5770274117,1071536.4378075164,1529478.492533456
661,oswegatchie_province,north_america,5,8491.715065427445,1309721.8995837283,1318213.6146491556,1526865.3164803002
662,zaranj_province,middle_east,7,1237778.8172474601,0.0,1237778.8172474601,1525251.1694033928
663,sharqiyya_province,north_africa,4,521951.41583666456,0.0,521951.41583666456,1524320.3428162476
664,misratah_province,north_africa,6,1262903.289919308,0.0,1262903.289919308,1524266.2011592214
665,olympic_province,north_america,6,19828.674792431902,1207682.3124735102,1227510.9872659422,1523824.8606741847
666,uren_province,eastern_europe,8,607.9793742688374,1286642.625804429,1287250.6051786977,1522406.9308260349
667,lehigh_province,north_america,4,2837.070853629204,1321981.8719784012,1324818.9428320306,1521921.3106860344
668,kutulo_province,east_africa,4,1148036.7520099601,0.0,1148036.7520099601,1521041.346011205
669,yunga_province,south_america,9,271.4913111633417,1178623.8533673307,1178895.3446784941,1520882.2627633058
670,mahja_province,south_asia,11,805488.2975887259,0.0,805488.2975887259,1520424.3347873166
671,coweta_province,north_america,4,34389.11804650332,1247788.3298580286,1282177.4479045318,1520074.6288925982
672,tenasserim_province,south_east_asia,7,180701.49115393002,807866.6392385677,988568.1303924978,1518264.14669156
673,guangde_province,east_asia,3,7665.49148902953,691070.6481608887,698736.1396499182,1517328.1571061579
674,pannai_province,south_east_asia,7,1747.551990437461,1119629.4481324,1121377.0001228375,1511299.1251381922
675,novosyolovo_province,north_asia,5,3432.95850203961,1224183.5063730304,1227616.46487507,1510443.522984454
676,tlalnahuac_province,north_america,6,41325.89903984577,996857.0381223983,1038182.9371622441,1509955.8043075248
677,djerid_province,north_africa,6,1169443.206581159,0.0,1169443.206581159,1507998.607403804
678,sarasvata,south_asia,5,773599.9077895242,0.0,773599.9077895242,1503674.8962632148
679,oasis_province,north_africa,6,1197910.060440709,0.0,1197910.060440709,1501773.8179957978
680,sukadana_province,south_east_asia,6,7490.843346266481,830314.224759476,837805.0681057426,1501655.7016189604
681,sarh_province,central_africa,6,1212559.389035589,0.0,1212559.389035589,1498004.3126650376
682,mountain_dakelh_province,north_america,6,41.13867192949876,958777.5508728564,958818.6895447859,1497171.0257378842
683,cuchumatan_province,north_america,6,15020.147428184075,1209140.2602092524,1224160.4076374364,1496430.458592116
684,kachari_province,south_asia,8,20381.724571159793,1212540.396496705,1232922.1210678648,1496162.386201348
685,qujing_province,east_asia,7,1523.8708646679484,916132.5830298031,917656.453894471,1494738.51063128
686,teshio_province,east_asia,5,486.3024632125258,659867.3629656846,660353.6654288971,1491022.8736075093
687,orsha_province,eastern_europe,6,2.659837243205844,496173.9189885532,496176.57882579643,1489698.651179021
688,almaty_province,central_asia,8,891007.8902986165,0.0,891007.8902986165,1489508.8765859436
689,tanasi_province,north_america,6,2640.2626618269906,1188323.8680520132,1190964.13071384,1486084.64705307
690,chiang_rai_province,south_east_asia,5,68688.80256177888,1064435.7578706555,1133124.5604324345,1481765.1304864888
691,vyadhapura_province,south_east_asia,5,88579.04701300705,1010389.7075836298,1098968.7545966369,1480464.8489212163
692,south_ktunaxa_province,north_america,6,4816.344260834257,1245673.8803874513,1250490.2246482857,1479926.5027293211
693,bozhou_province,east_asia,5,1074.5187740147726,482995.6119467416,484070.13072075637,1478328.8970608509
694,manitoulin_province,north_america,4,41660.77751295529,511493.096981456,553153.8744944113,1477298.1088062127
695,vladimir_province,eastern_europe,8,2536.4890248169645,1032462.3013597743,1034998.7903845912,1475998.6391826652
696,shimotsuke_province,east_asia,6,2541.6305374521976,623941.0067143331,626482.6372517853,1475417.9669082586
697,flores_province,south_east_asia,6,10973.069635941545,1045981.9337775691,1056955.0034135107,1474824.3788401994
698,chinali_province,north_america,3,1245974.2905168806,0.0,1245974.2905168806,1471471.0768314907
699,ganzhou_province,east_asia,4,2411.0841068249774,597399.8904254877,599810.9745323127,1471287.346348852
700,dardeling_province,eastern_europe,5,1031927.8421849164,0.0,1031927.8421849164,1470293.822458031
701,turrbal_province,australasia,9,204901.88908403064,780667.208952303,985569.0980363337,1467640.2352908752
702,roanoke_province,north_america,6,120494.72660262775,856868.709285889,977363.4358885168,1464033.8653745814
703,temiscamingue_province,north_america,10,1738.6816742293845,866445.2797535269,868183.9614277564,1461581.9566062258
704,badimaya_province,australasia,10,1027789.7083408413,0.0,1027789.7083408413,1461138.4218834464
705,wakgun_province,australasia,8,1156318.737209075,0.0,1156318.737209075,1460608.5793602092
706,wapocomo_province,north_america,4,924.8547966760738,1184745.6192011554,1185670.4739978313,1459879.2832475603
707,ennarea_province,east_africa,5,12216.545831197405,688197.7188547556,700414.264685953,1457341.0477716972
708,nanningjun_province,east_asia,4,55416.001832104914,932142.8636520184,987558.8654841232,1456378.7236696389
709,gurbantunggut_province,east_asia,5,1212724.2052930302,0.0,1212724.2052930302,1455439.7309546592
710,capibaribe_province,south_america,8,328496.99982143124,592683.2319860506,921180.2318074817,1453702.760783417
711,bam_province,middle_east,6,1190408.6663096205,0.0,1190408.6663096205,1451709.7495983231
712,chumash_province,north_america,6,1021805.4523035521,0.0,1021805.4523035521,1451031.133841496
713,warangal_province,south_asia,14,433336.5701513851,0.0,433336.5701513851,1449378.6414203083
714,huizhou_guangdong_province,east_asia,8,5742.266270352591,519960.3336697989,525702.5999401516,1448665.4249326703
715,braj_province,south_asia,6,716871.7430878801,0.0,716871.7430878801,1446605.7109738651
716,kabikabi_province,australasia,9,571396.6509866499,0.0,571396.6509866499,1446071.2323599812
717,yaqui_province,north_america,9,832411.7234865016,0.0,832411.7234865016,1444963.1889223142
718,uzen_province,east_asia,6,1518.1643889125032,877493.821199711,879011.9855886234,1444513.4837872013
719,gwadar_province,middle_east,8,1011084.4619809766,0.0,1011084.4619809766,1441220.0197285987
720,bombala_province,australasia,6,1507.4460203159651,1010265.4544051697,1011772.9004254857,1439744.5129786714
721,kutch,south_asia,4,994601.8022280309,0.0,994601.8022280309,1439552.0275065347
722,lower_gezira_province,east_africa,5,1153651.1373620462,0.0,1153651.1373620462,1438482.5295323017
723,lower_emba_province,central_asia,5,1119135.88091833,0.0,1119135.88091833,1435652.8660331212
724,minusinsk_province,north_asia,5,6245.033844570694,1188596.296877782,1194841.3307223527,1435321.4970626468
725,luan_nanzhili_province,east_asia,7,237758.5033219208,700462.8441842867,938221.3475062074,1433499.0159444835
726,mahicannituck_province,north_america,4,1564.458554456944,1215144.0577147128,1216708.5162691695,1429547.0808028157
727,anbuk_province,east_asia,5,10757.856292631808,711165.6318326149,721923.4881252467,1425288.9241409027
728,pagaruyung_province,south_east_asia,7,759.697377732998,808480.4118666123,809240.1092443452,1424520.1228998883
729,southern_rayalaseema,south_asia,17,465116.7882622963,0.0,465116.7882622963,1424381.3867950833
730,iwaki_province,east_asia,10,923.0398049574873,905716.3573544003,906639.3971593578,1423844.3218042776
731,baawitigong_province,north_america,7,1946.7607216205204,635460.3367906325,637407.097512253,1423582.9847012847
732,zinder_province,west_africa,4,1119778.0529899972,0.0,1119778.0529899972,1422875.3096137468
733,manubara_province,pacific_islands,5,6516.9910591852195,1038707.9341590893,1045224.9252182746,1421128.040870559
734,isfahan_province,middle_east,6,1199024.2017379478,0.0,1199024.2017379478,1420902.2269551912
735,camanducaia_province,south_america,7,0.0,1128545.4053864426,1128545.4053864426,1418113.5810597478
736,etzanoa_province,north_america,6,964925.3041979447,0.0,964925.3041979447,1417415.9672226878
737,sharat_province,middle_east,8,1041249.0501405995,0.0,1041249.0501405995,1415530.1814081743
738,hailar_province,east_asia,5,20000.67131542971,1128831.13592477,1148831.8072401998,1413935.7831452247
739,cofitachequi_province,north_america,4,5897.07029855859,1208574.5873468344,1214471.657645393,1413530.614851067
740,nafusa_province,north_africa,6,1145325.7788888249,0.0,1145325.7788888249,1413366.501249928
741,trengganu_province,south_east_asia,4,308.934549029398,422248.315561836,422557.25011086545,1412501.9063747237
742,deli_province,south_east_asia,7,2208.954003902505,1118744.4107471714,1120953.364751074,1409572.5353449583
743,ghana_province,west_africa,6,1141709.0944919572,0.0,1141709.0944919572,1409297.7313034518
744,tarusa_province,eastern_europe,4,777.6044196564812,468048.12319562153,468825.727615278,1406053.9435671878
745,haouz_province,north_africa,10,616679.0776141513,0.0,616679.0776141513,1405888.9623159203
746,catawba_province,north_america,4,1909.411250571653,1205383.1464106021,1207292.5576611739,1403204.1273688208
747,kurchum_province,north_asia,5,489552.51516085886,508500.459536088,998052.9746969468,1402934.596534065
748,lower_zeya_province,east_asia,6,19525.201599452266,1103452.2641729177,1122977.4657723699,1402849.6489939163
749,wuntho_province,south_east_asia,4,83061.10410379812,1099744.1051002287,1182805.2092040267,1398155.8603545302
750,terek_province,eastern_europe,5,938152.5900736079,0.0,938152.5900736079,1397421.6638328088
751,baram_province,south_east_asia,6,4775.280966245435,1073288.2720445956,1078063.553010841,1397321.497137196
752,tutelo_province,north_america,5,2733.3123480155386,1175163.5803608354,1177896.8927088508,1397134.0042974572
753,manmaw_province,south_east_asia,6,75093.84851248829,1061395.5036950049,1136489.3522074933,1395550.52123343
754,mondo_province,west_africa,4,1076325.173893133,0.0,1076325.173893133,1395365.8206297746
755,barus_province,south_east_asia,6,0.0,478402.3155177182,478402.3155177182,1393202.604957433
756,wyoming_province,north_america,5,1649.2361676896307,1175459.9782615867,1177109.2144292765,1390622.866232936
757,bratsk_province,north_asia,5,6168.283796753587,1148862.6840110326,1155030.9678077863,1389409.8387837596
758,krasnaya_gorka_province,eastern_europe,6,3235.942453817276,1058458.3372491738,1061694.2797029908,1387906.0646658647
759,tewelmapu_province,south_america,6,1165668.4232782002,0.0,1165668.4232782002,1386751.9761879751
760,paranagua_province,south_america,7,2344.334129129155,1026968.5992104819,1029312.933339611,1386352.0500070625
761,qusdar_province,middle_east,6,1127188.1130319308,0.0,1127188.1130319308,1379461.6271609222
762,lower_musi_province,south_east_asia,7,681.9470973488819,1101671.6393590309,1102353.5864563799,1378522.7847634275
763,upper_cagayan_province,south_east_asia,5,4121.9643967831835,1028437.4630325465,1032559.4274293296,1376504.3558579958
764,mataram_province,south_east_asia,6,3030.017873015816,948524.7773497242,951554.7952227399,1375374.1446255823
765,windward_islands_province,north_america,12,25097.83694635891,810168.2329595975,835266.0699059564,1372799.328644201
766,yazhelbitskaya_province,eastern_europe,8,301.12708353899126,979370.5218430528,979671.6489265918,1372130.605042416
767,wirrai_durhai_province,australasia,9,877100.2819167376,0.0,877100.2819167376,1370362.8171563298
768,northern_arakhan_province,south_east_asia,6,79275.66925016753,520449.3607943106,599725.0300444781,1368815.658800038
769,ghazni_province,middle_east,6,1134090.9026786115,0.0,1134090.9026786115,1366977.2655134378
770,kalispel_province,north_america,6,4531.308579477501,1070454.8956696359,1074986.2042491133,1364609.4797802526
771,pelisipi_province,north_america,4,876.0021450366711,1175455.7271387514,1176331.7292837882,1358248.1954442617
772,phankeska_wakpa_province,north_america,5,1082330.4348314316,0.0,1082330.4348314316,1357121.7391853605
773,sao_province,central_africa,5,757649.9888097534,0.0,757649.9888097534,1356356.2374109726
774,mosega_province,southern_africa,6,832299.2430388131,0.0,832299.2430388131,1353711.6484186647
775,beshbalik_province,east_asia,5,990026.2822817585,0.0,990026.2822817585,1350029.5675669783
